STATE,INDSTRY,CASES,CENSUSPOP,DS_POP,CS_RATE,DS_RATE
Virginia,"Manufacturing, Durable Goods",164,8001024,16696,2.0497,9.8227
Virginia,"Manufacturing, Nondurable Goods",93,8001024,16696,1.1624,5.5702
Virginia,"Transportation, Communications, Utilities",199,8001024,16696,2.4872,11.919
Virginia,Retail Trade,75,8001024,16696,0.9374,4.4921
Virginia,"Finance, Insurance, Real Estate",105,8001024,16696,1.3123,6.2889
Virginia,Services,86,8001024,16696,1.0749,5.1509
Wyoming,"Oil & Gas Extraction, Mining",3,563626,756,0.5323,3.9683
Wyoming,"Manufacturing, Durable Goods",2,563626,756,0.3548,2.6455
Wyoming,"Manufacturing, Nondurable Goods",2,563626,756,0.3548,2.6455
Wyoming,"Transportation, Communications, Utilities",2,563626,756,0.3548,2.6455
Wyoming,Retail Trade,3,563626,756,0.5323,3.9683
Wyoming,"Finance, Insurance, Real Estate",4,563626,756,0.7097,5.291
Wyoming,Services,13,563626,756,2.3065,17.1958
Missouri,"Oil & Gas Extraction, Mining",10,5988927,30140,0.167,0.3318
Missouri,"Manufacturing, Durable Goods",570,5988927,30140,9.5176,18.9117
Missouri,"Manufacturing, Nondurable Goods",144,5988927,30140,2.4044,4.7777
Missouri,"Transportation, Communications, Utilities",245,5988927,30140,4.0909,8.1287
Missouri,Retail Trade,45,5988927,30140,0.7514,1.493
Missouri,"Finance, Insurance, Real Estate",134,5988927,30140,2.2375,4.4459
Missouri,Services,84,5988927,30140,1.4026,2.787
Missouri,Wholesale,6,5988927,30140,0.1002,0.1991
Washington,"Oil & Gas Extraction, Mining",1,6724540,18780,0.0149,0.0532
Washington,"Manufacturing, Durable Goods",283,6724540,18780,4.2085,15.0692
Washington,"Manufacturing, Nondurable Goods",42,6724540,18780,0.6246,2.2364
Washington,"Transportation, Communications, Utilities",99,6724540,18780,1.4722,5.2716
Washington,Retail Trade,52,6724540,18780,0.7733,2.7689
Washington,"Finance, Insurance, Real Estate",44,6724540,18780,0.6543,2.3429
Washington,Services,107,6724540,18780,1.5912,5.6976
Washington,Construction,1,6724540,18780,0.0149,0.0532
Washington,Wholesale,4,6724540,18780,0.0595,0.213
Idaho,"Oil & Gas Extraction, Mining",1,1567582,2345,0.0638,0.4264
Idaho,"Manufacturing, Durable Goods",22,1567582,2345,1.4034,9.3817
Idaho,"Manufacturing, Nondurable Goods",7,1567582,2345,0.4465,2.9851
Idaho,"Transportation, Communications, Utilities",25,1567582,2345,1.5948,10.661
Idaho,Retail Trade,9,1567582,2345,0.5741,3.838
Idaho,"Finance, Insurance, Real Estate",25,1567582,2345,1.5948,10.661
Idaho,Services,9,1567582,2345,0.5741,3.838
West Virginia,"Oil & Gas Extraction, Mining",4,1852994,3558,0.2159,1.1242
West Virginia,"Manufacturing, Durable Goods",34,1852994,3558,1.8349,9.5559
West Virginia,"Manufacturing, Nondurable Goods",21,1852994,3558,1.1333,5.9022
West Virginia,"Transportation, Communications, Utilities",53,1852994,3558,2.8602,14.896
West Virginia,Retail Trade,16,1852994,3558,0.8635,4.4969
West Virginia,"Finance, Insurance, Real Estate",13,1852994,3558,0.7016,3.6537
West Virginia,Services,25,1852994,3558,1.3492,7.0264
West Virginia,Construction,2,1852994,3558,0.1079,0.5621
West Virginia,Wholesale,3,1852994,3558,0.1619,0.8432
Massachusetts,"Oil & Gas Extraction, Mining",3,6547629,27050,0.0458,0.1109
Massachusetts,"Manufacturing, Durable Goods",131,6547629,27050,2.0007,4.8429
Massachusetts,"Manufacturing, Nondurable Goods",48,6547629,27050,0.7331,1.7745
Massachusetts,"Transportation, Communications, Utilities",254,6547629,27050,3.8793,9.39
Massachusetts,Retail Trade,57,6547629,27050,0.8705,2.1072
Massachusetts,"Finance, Insurance, Real Estate",104,6547629,27050,1.5884,3.8447
Massachusetts,Services,278,6547629,27050,4.2458,10.2773
Massachusetts,Construction,2,6547629,27050,0.0305,0.0739
Massachusetts,Wholesale,7,6547629,27050,0.1069,0.2588
North Carolina,"Oil & Gas Extraction, Mining",3,9535483,22713,0.0315,0.1321
North Carolina,"Manufacturing, Durable Goods",146,9535483,22713,1.5311,6.428
North Carolina,"Manufacturing, Nondurable Goods",143,9535483,22713,1.4997,6.296
North Carolina,"Transportation, Communications, Utilities",154,9535483,22713,1.615,6.7803
North Carolina,Retail Trade,58,9535483,22713,0.6083,2.5536
North Carolina,"Finance, Insurance, Real Estate",113,9535483,22713,1.185,4.9751
North Carolina,Services,107,9535483,22713,1.1221,4.711
North Carolina,Wholesale,4,9535483,22713,0.0419,0.1761
Oregon,"Oil & Gas Extraction, Mining",1,3831074,15289,0.0261,0.0654
Oregon,"Manufacturing, Durable Goods",89,3831074,15289,2.3231,5.8212
Oregon,"Manufacturing, Nondurable Goods",23,3831074,15289,0.6004,1.5043
Oregon,"Transportation, Communications, Utilities",38,3831074,15289,0.9919,2.4854
Oregon,Retail Trade,56,3831074,15289,1.4617,3.6628
Oregon,"Finance, Insurance, Real Estate",26,3831074,15289,0.6787,1.7006
Oregon,Services,235,3831074,15289,6.1341,15.3705
Oregon,Construction,1,3831074,15289,0.0261,0.0654
Oregon,Wholesale,1,3831074,15289,0.0261,0.0654
Rhode Island,"Manufacturing, Durable Goods",35,1052567,4223,3.3252,8.2879
Rhode Island,"Manufacturing, Nondurable Goods",6,1052567,4223,0.57,1.4208
Rhode Island,"Transportation, Communications, Utilities",18,1052567,4223,1.7101,4.2624
Rhode Island,Retail Trade,14,1052567,4223,1.3301,3.3152
Rhode Island,"Finance, Insurance, Real Estate",20,1052567,4223,1.9001,4.736
Rhode Island,Services,29,1052567,4223,2.7552,6.8672
Colorado,"Oil & Gas Extraction, Mining",9,5029196,12893,0.179,0.6981
Colorado,"Manufacturing, Durable Goods",106,5029196,12893,2.1077,8.2215
Colorado,"Manufacturing, Nondurable Goods",40,5029196,12893,0.7954,3.1025
Colorado,"Transportation, Communications, Utilities",105,5029196,12893,2.0878,8.144
Colorado,Retail Trade,67,5029196,12893,1.3322,5.1966
Colorado,"Finance, Insurance, Real Estate",51,5029196,12893,1.0141,3.9556
Colorado,Services,92,5029196,12893,1.8293,7.1357
Colorado,Wholesale,5,5029196,12893,0.0994,0.3878
Connecticut,"Oil & Gas Extraction, Mining",2,3574097,14366,0.056,0.1392
Connecticut,"Manufacturing, Durable Goods",114,3574097,14366,3.1896,7.9354
Connecticut,"Manufacturing, Nondurable Goods",36,3574097,14366,1.0072,2.5059
Connecticut,"Transportation, Communications, Utilities",109,3574097,14366,3.0497,7.5874
Connecticut,Retail Trade,47,3574097,14366,1.315,3.2716
Connecticut,"Finance, Insurance, Real Estate",70,3574097,14366,1.9585,4.8726
Connecticut,Services,113,3574097,14366,3.1616,7.8658
Connecticut,"Agriculture, Forestry, Fishing",3,3574097,14366,0.0839,0.2088
Connecticut,Construction,29,3574097,14366,0.8114,2.0187
Connecticut,Wholesale,13,3574097,14366,0.3637,0.9049
New Hampshire,"Manufacturing, Durable Goods",29,1316470,3257,2.2029,8.9039
New Hampshire,"Manufacturing, Nondurable Goods",10,1316470,3257,0.7596,3.0703
New Hampshire,"Transportation, Communications, Utilities",39,1316470,3257,2.9625,11.9742
New Hampshire,Retail Trade,9,1316470,3257,0.6836,2.7633
New Hampshire,"Finance, Insurance, Real Estate",16,1316470,3257,1.2154,4.9125
New Hampshire,Services,20,1316470,3257,1.5192,6.1406
New Hampshire,Construction,2,1316470,3257,0.1519,0.6141
New Hampshire,Wholesale,1,1316470,3257,0.076,0.307
New Jersey,"Oil & Gas Extraction, Mining",5,8791894,25601,0.0569,0.1953
New Jersey,"Manufacturing, Durable Goods",134,8791894,25601,1.5241,5.2342
New Jersey,"Manufacturing, Nondurable Goods",130,8791894,25601,1.4786,5.0779
New Jersey,"Transportation, Communications, Utilities",414,8791894,25601,4.7089,16.1712
New Jersey,Retail Trade,76,8791894,25601,0.8644,2.9686
New Jersey,"Finance, Insurance, Real Estate",188,8791894,25601,2.1383,7.3435
New Jersey,Services,49,8791894,25601,0.5573,1.914
New Jersey,Wholesale,11,8791894,25601,0.1251,0.4297
Alabama,"Manufacturing, Durable Goods",234,4779736,19688,4.8957,11.8854
Alabama,"Manufacturing, Nondurable Goods",78,4779736,19688,1.6319,3.9618
Alabama,"Transportation, Communications, Utilities",125,4779736,19688,2.6152,6.349
Alabama,Retail Trade,23,4779736,19688,0.4812,1.1682
Alabama,"Finance, Insurance, Real Estate",28,4779736,19688,0.5858,1.4222
Alabama,Services,48,4779736,19688,1.0042,2.438
Alabama,Wholesale,1,4779736,19688,0.0209,0.0508
Alaska,"Oil & Gas Extraction, Mining",1,710231,1193,0.1408,0.8382
Alaska,"Manufacturing, Durable Goods",2,710231,1193,0.2816,1.6764
Alaska,"Manufacturing, Nondurable Goods",2,710231,1193,0.2816,1.6764
Alaska,"Transportation, Communications, Utilities",1,710231,1193,0.1408,0.8382
Alaska,Retail Trade,6,710231,1193,0.8448,5.0293
Alaska,"Finance, Insurance, Real Estate",2,710231,1193,0.2816,1.6764
Alaska,Services,18,710231,1193,2.5344,15.088
South Carolina,"Manufacturing, Durable Goods",146,4625364,8448,3.1565,17.2822
South Carolina,"Manufacturing, Nondurable Goods",59,4625364,8448,1.2756,6.9839
South Carolina,"Transportation, Communications, Utilities",78,4625364,8448,1.6864,9.233
South Carolina,Retail Trade,24,4625364,8448,0.5189,2.8409
South Carolina,"Finance, Insurance, Real Estate",25,4625364,8448,0.5405,2.9593
South Carolina,Services,35,4625364,8448,0.7567,4.143
South Carolina,Wholesale,1,4625364,8448,0.0216,0.1184
Kansas,"Oil & Gas Extraction, Mining",4,2853118,7854,0.1402,0.5093
Kansas,"Manufacturing, Durable Goods",91,2853118,7854,3.1895,11.5865
Kansas,"Manufacturing, Nondurable Goods",69,2853118,7854,2.4184,8.7853
Kansas,"Transportation, Communications, Utilities",54,2853118,7854,1.8927,6.8755
Kansas,Retail Trade,31,2853118,7854,1.0865,3.947
Kansas,"Finance, Insurance, Real Estate",26,2853118,7854,0.9113,3.3104
Kansas,Services,37,2853118,7854,1.2968,4.711
Kansas,Wholesale,1,2853118,7854,0.035,0.1273
Delaware,"Oil & Gas Extraction, Mining",3,897934,8224,0.3341,0.3648
Delaware,"Manufacturing, Durable Goods",101,897934,8224,11.248,12.2811
Delaware,"Manufacturing, Nondurable Goods",12,897934,8224,1.3364,1.4591
Delaware,"Transportation, Communications, Utilities",36,897934,8224,4.0092,4.3774
Delaware,Retail Trade,6,897934,8224,0.6682,0.7296
Delaware,"Finance, Insurance, Real Estate",39,897934,8224,4.3433,4.7422
Delaware,Services,8,897934,8224,0.8909,0.9728
Delaware,Wholesale,4,897934,8224,0.4455,0.4864
Utah,"Oil & Gas Extraction, Mining",3,2763885,11502,0.1085,0.2608
Utah,"Manufacturing, Durable Goods",45,2763885,11502,1.6281,3.9124
Utah,"Manufacturing, Nondurable Goods",15,2763885,11502,0.5427,1.3041
Utah,"Transportation, Communications, Utilities",43,2763885,11502,1.5558,3.7385
Utah,Retail Trade,39,2763885,11502,1.4111,3.3907
Utah,"Finance, Insurance, Real Estate",40,2763885,11502,1.4472,3.4777
Utah,Services,35,2763885,11502,1.2663,3.0429
Utah,Construction,5,2763885,11502,0.1809,0.4347
Utah,Wholesale,7,2763885,11502,0.2533,0.6086
Nebraska,"Manufacturing, Durable Goods",30,1826341,4084,1.6426,7.3457
Nebraska,"Manufacturing, Nondurable Goods",65,1826341,4084,3.559,15.9158
Nebraska,"Transportation, Communications, Utilities",21,1826341,4084,1.1498,5.142
Nebraska,Retail Trade,13,1826341,4084,0.7118,3.1832
Nebraska,"Finance, Insurance, Real Estate",18,1826341,4084,0.9856,4.4074
Nebraska,Services,36,1826341,4084,1.9712,8.8149
Nebraska,Wholesale,1,1826341,4084,0.0548,0.2449
Montana,"Oil & Gas Extraction, Mining",4,989415,1110,0.4043,3.6036
Montana,"Manufacturing, Durable Goods",8,989415,1110,0.8086,7.2072
Montana,"Manufacturing, Nondurable Goods",13,989415,1110,1.3139,11.7117
Montana,"Transportation, Communications, Utilities",14,989415,1110,1.415,12.6126
Montana,Retail Trade,12,989415,1110,1.2128,10.8108
Montana,"Finance, Insurance, Real Estate",4,989415,1110,0.4043,3.6036
Montana,Services,5,989415,1110,0.5053,4.5045
North Dakota,"Oil & Gas Extraction, Mining",1,672591,829,0.1487,1.2063
North Dakota,"Manufacturing, Durable Goods",23,672591,829,3.4196,27.7443
North Dakota,"Manufacturing, Nondurable Goods",6,672591,829,0.8921,7.2376
North Dakota,"Transportation, Communications, Utilities",2,672591,829,0.2974,2.4125
North Dakota,Retail Trade,4,672591,829,0.5947,4.8251
North Dakota,"Finance, Insurance, Real Estate",4,672591,829,0.5947,4.8251
North Dakota,Services,4,672591,829,0.5947,4.8251
South Dakota,"Manufacturing, Durable Goods",4,814180,1257,0.4913,3.1822
South Dakota,"Manufacturing, Nondurable Goods",14,814180,1257,1.7195,11.1376
South Dakota,"Transportation, Communications, Utilities",5,814180,1257,0.6141,3.9777
South Dakota,Retail Trade,9,814180,1257,1.1054,7.1599
South Dakota,"Finance, Insurance, Real Estate",16,814180,1257,1.9652,12.7287
South Dakota,Services,8,814180,1257,0.9826,6.3644
Hawaii,"Manufacturing, Durable Goods",3,1360301,230,0.2205,13.0435
Hawaii,"Transportation, Communications, Utilities",5,1360301,230,0.3676,21.7391
Hawaii,Retail Trade,1,1360301,230,0.0735,4.3478
Hawaii,"Finance, Insurance, Real Estate",2,1360301,230,0.147,8.6957
Vermont,"Manufacturing, Durable Goods",16,625741,686,2.557,23.3236
Vermont,"Manufacturing, Nondurable Goods",7,625741,686,1.1187,10.2041
Vermont,"Transportation, Communications, Utilities",10,625741,686,1.5981,14.5773
Vermont,Retail Trade,1,625741,686,0.1598,1.4577
Vermont,"Finance, Insurance, Real Estate",7,625741,686,1.1187,10.2041
Vermont,Services,4,625741,686,0.6392,5.8309
Puerto Rico,"Manufacturing, Nondurable Goods",1,3725789,728,0.0268,1.3736
